"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database"
"ko00040","ko00040","15/228","75/4337",0.2,3.80438596491228,5.77039686954791,5.52723471402768e-06,0.000350426680869355,0.000350426680869355,"LOC126283960/LOC126281694/LOC126336628/LOC126272831/LOC126335523/LOC126281399/LOC126291591/LOC126281562/LOC126278567/LOC126272926/LOC126266657/LOC126336625/LOC126283957/LOC126272928/LOC126341237",15,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00980","ko00980","18/228","108/4337",0.166666666666667,3.1703216374269,5.37973799407842,9.65861548027112e-06,0.000510296851207658,0.000510296851207658,"LOC126281404/LOC126281694/LOC126336628/LOC126272831/LOC126343748/LOC126343702/LOC126281562/LOC126281954/LOC126336724/LOC126272926/LOC126336695/LOC126336625/LOC126336692/LOC126293679/LOC126272928/LOC126331335/LOC126336715/LOC126341237",18,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00260","ko00260","10/228","37/4337",0.27027027027027,5.14106211474633,5.9583000356038,1.31477479051866e-05,0.000595405155134881,0.000595405155134881,"LOC126325353/LOC126350022/LOC126266840/LOC126295405/LOC126354727/LOC126298221/LOC126293404/LOC126323251/LOC126293368/LOC126329483",10,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko05204","ko05204","17/228","107/4337",0.158878504672897,3.0221757665191,4.98866793228259,3.28838840982072e-05,0.00117440633529046,0.00117440633529046,"LOC126281404/LOC126336628/LOC126272831/LOC126343748/LOC126343702/LOC126281562/LOC126281954/LOC126336724/LOC126272926/LOC126336695/LOC126336625/LOC126336692/LOC126293679/LOC126272928/LOC126331335/LOC126336715/LOC126341237",17,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00620","ko00620","9/228","33/4337",0.272727272727273,5.1877990430622,5.68788309446733,3.33427666170792e-05,0.00117440633529046,0.00117440633529046,"LOC126285378/LOC126336244/LOC126297871/LOC126350022/LOC126266840/LOC126336866/LOC126281446/LOC126323251/LOC126336122",9,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00982","ko00982","16/228","102/4337",0.156862745098039,2.98383212934297,4.77553780901619,6.61884616481809e-05,0.00209817423424734,0.00209817423424734,"LOC126281404/LOC126272888/LOC126336628/LOC126272831/LOC126281562/LOC126281954/LOC126336724/LOC126272926/LOC126336695/LOC126336625/LOC126336692/LOC126266828/LOC126272928/LOC126331335/LOC126336715/LOC126341237",16,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00410","ko00410","8/228","29/4337",0.275862068965517,5.24742891712039,5.40544260954839,8.46704341840885e-05,0.00244004796694146,0.00244004796694146,"LOC126292317/LOC126350022/LOC126266840/LOC126284808/LOC126336251/LOC126335256/LOC126281446/LOC126268126",8,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00053","ko00053","12/228","65/4337",0.184615384615385,3.51174089068826,4.8057356944888,0.000112096029275209,0.00296120344002011,0.0029612034400201,"LOC126277893/LOC126336628/LOC126272831/LOC126350022/LOC126266840/LOC126281562/LOC126272926/LOC126266657/LOC126281446/LOC126336625/LOC126272928/LOC126341237",12,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00561","ko00561","10/228","47/4337",0.212765957446809,4.04721911160881,4.94729669169295,0.000122742295369014,0.00299302366399827,0.00299302366399827,"LOC126283960/LOC126353877/LOC126323656/LOC126298779/LOC126272584/LOC126350022/LOC126266840/LOC126281446/LOC126283957/LOC126356100",10,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00030","ko00030","8/228","31/4337",0.258064516129032,4.90888511601585,5.14447108187562,0.000142004261968438,0.0032153822174282,0.0032153822174282,"LOC126299542/LOC126281958/LOC126297494/LOC126281532/LOC126284898/LOC126284812/LOC126284811/LOC126329483",8,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00330","ko00330","9/228","45/4337",0.2,3.80438596491228,4.45408165789584,0.000440389658042619,0.00918428635971465,0.00918428635971465,"LOC126299043/LOC126350022/LOC126266840/LOC126284808/LOC126272037/LOC126278697/LOC126281446/LOC126278485/LOC126278249",9,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00981","ko00981","7/228","28/4337",0.25,4.75548245614035,4.69570165367814,0.000463560194812096,0.00918428635971465,0.00918428635971465,"LOC126320178/LOC126305900/LOC126343748/LOC126343702/LOC126281446/LOC126293679/LOC126299150",7,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko01230","ko01230","11/228","67/4337",0.164179104477612,3.12300340403247,4.12494482651116,0.000626613816813226,0.0116845047017525,0.0116845047017525,"LOC126299542/LOC126281532/LOC126335505/LOC126325353/LOC126295405/LOC126272037/LOC126284898/LOC126298221/LOC126298104/LOC126365941/LOC126293368",11,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00680","ko00680","6/228","22/4337",0.272727272727273,5.1877990430622,4.63821379609893,0.000723927065985795,0.0127491599954165,0.0127491599954165,"LOC126281958/LOC126325353/LOC126295405/LOC126281954/LOC126284898/LOC126293368",6,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko04975","ko04975","6/228","24/4337",0.25,4.75548245614035,4.3453585657148,0.00119517959328788,0.0199406279511716,0.0199406279511716,"LOC126353877/LOC126323656/LOC126298779/LOC126272584/LOC126272037/LOC126284686",6,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00280","ko00280","8/228","42/4337",0.19047619047619,3.62322472848789,4.02367179210187,0.00128636208234508,0.0203888390051696,0.0203888390051696,"LOC126336244/LOC126350022/LOC126266840/LOC126336251/LOC126335256/LOC126354727/LOC126281446/LOC126299549",8,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00710","ko00710","6/228","27/4337",0.222222222222222,4.2270955165692,3.96185937760002,0.00230211422470634,0.0347509623443766,0.0347509623443766,"LOC126299542/LOC126281958/LOC126272037/LOC126336866/LOC126284898/LOC126336122",6,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00630","ko00630","6/228","28/4337",0.214285714285714,4.07612781954887,3.84626440354249,0.00280353805104113,0.0403964346445472,0.0403964346445472,"LOC126336244/LOC126325353/LOC126267535/LOC126293404/LOC126365941/LOC126323251",6,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00520","ko00520","8/228","51/4337",0.156862745098039,2.98383212934297,3.3566643335654,0.00461428929831315,0.0602476600200935,0.0602476600200935,"LOC126271949/LOC126299078/LOC126291591/LOC126277907/LOC126266657/LOC126354818/LOC126267263/LOC126272931",8,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00983","ko00983","13/228","110/4337",0.118181818181818,2.24804625199362,3.12287706883477,0.00465182074417577,0.0602476600200935,0.0602476600200935,"LOC126281404/LOC126336628/LOC126272831/LOC126292317/LOC126281562/LOC126336724/LOC126284573/LOC126272926/LOC126336625/LOC126272928/LOC126331335/LOC126336715/LOC126341237",13,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00380","ko00380","6/228","31/4337",0.193548387096774,3.68166383701188,3.52932911849828,0.00480128226656878,0.0602476600200935,0.0602476600200935,"LOC126336244/LOC126350022/LOC126266840/LOC126336251/LOC126267535/LOC126281446",6,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00480","ko00480","11/228","86/4337",0.127906976744186,2.43303753569971,3.16158766745472,0.00494144845590672,0.0602476600200935,0.0602476600200935,"LOC126281404/LOC126297494/LOC126335505/LOC126284808/LOC126336724/LOC126278697/LOC126336695/LOC126336692/LOC126331335/LOC126336715/LOC126278485",11,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00830","ko00830","8/228","52/4337",0.153846153846154,2.92645074224022,3.29175995212672,0.00521225318408816,0.0611957133094795,0.0611957133094795,"LOC126336628/LOC126272831/LOC126281562/LOC126281954/LOC126272926/LOC126336625/LOC126272928/LOC126341237",8,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00670","ko00670","4/228","15/4337",0.266666666666667,5.07251461988304,3.72143030509465,0.00641454462244369,0.0723119824157224,0.0723119824157224,"LOC126293737/LOC126325353/LOC126293404/LOC126323251",4,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00051","ko00051","6/228","33/4337",0.181818181818182,3.4585326953748,3.33918758073746,0.00661529176673801,0.0723119824157224,0.0723119824157224,"LOC126283960/LOC126281958/LOC126281399/LOC126355949/LOC126284898/LOC126283957",6,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00310","ko00310","8/228","55/4337",0.145454545454545,2.76682615629984,3.10595974611653,0.00736512168182298,0.0778247857712629,0.0778247857712629,"LOC126349195/LOC126336244/LOC126298275/LOC126350022/LOC126266840/LOC126336251/LOC126281446/LOC126272262",8,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00860","ko00860","9/228","67/4337",0.134328358208955,2.55518460329929,3.02168648032517,0.00776212220710614,0.0793739593436338,0.0793739593436338,"LOC126271720/LOC126336628/LOC126272831/LOC126334891/LOC126281562/LOC126272926/LOC126336625/LOC126272928/LOC126341237",9,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00640","ko00640","5/228","25/4337",0.2,3.80438596491228,3.31216834953972,0.0085972432859265,0.0851664413012094,0.0851664413012094,"LOC126285378/LOC126336244/LOC126298417/LOC126336251/LOC126335256",5,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00010","ko00010","7/228","46/4337",0.152173913043478,2.89464149504195,3.04278098001966,0.00935609595815123,0.0898752248101194,0.0898752248101194,"LOC126281958/LOC126297871/LOC126350022/LOC126266840/LOC126281954/LOC126284898/LOC126281446",7,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko00790","ko00790","6/228","36/4337",0.166666666666667,3.1703216374269,3.07988583891961,0.0102016761319565,0.0951156274655946,0.0951156274655946,"LOC126283960/LOC126285375/LOC126365911/LOC126284296/LOC126331446/LOC126283957",6,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko04624","ko04624","14/246","58/4337",0.241379310344828,4.25553686571349,6.12016205279923,2.64874090513077e-06,0.000839650866926454,0.000839650866926454,"LOC126267545/LOC126355748/LOC126336322/LOC126282207/LOC126293578/LOC126336325/LOC126293579/LOC126267442/LOC126298648/LOC126282030/LOC126355037/LOC126355041/LOC126281928/LOC126266641",14,"all_infection_within_diet_results__UP","KEGG_pathway"
"ko02010","ko02010","10/246","43/4337",0.232558139534884,4.10001890716582,5.0091611189366,0.000104351449680744,0.0165397047743979,0.0165397047743979,"LOC126357744/LOC126284038/LOC126335579/LOC126278946/LOC126281499/LOC126278191/LOC126354017/LOC126354016/LOC126335166/LOC126354018",10,"all_infection_within_diet_results__UP","KEGG_pathway"
"ko04341","ko04341","13/246","79/4337",0.164556962025316,2.90115261912113,4.18143307191083,0.000418351197539938,0.0442057765400535,0.0442057765400535,"LOC126295201/LOC126294949/LOC126295040/LOC126278442/LOC126295425/LOC126294955/LOC126292145/LOC126295191/LOC126291991/LOC126294945/LOC126278128/LOC126281663/LOC126295087",13,"all_infection_within_diet_results__UP","KEGG_pathway"
"ko04340","ko04340","12/246","75/4337",0.16,2.82081300813008,3.90019846424339,0.000902182748362895,0.0714979828077594,0.0714979828077594,"LOC126295201/LOC126294949/LOC126295040/LOC126295425/LOC126294955/LOC126292145/LOC126295191/LOC126291991/LOC126294945/LOC126278128/LOC126281663/LOC126295087",12,"all_infection_within_diet_results__UP","KEGG_pathway"
"ko01110","ko01110","26/114","355/4337",0.0732394366197183,2.78631084754139,5.77041576818165,9.25419670493518e-07,0.000293358035546445,0.000293358035546445,"LOC126268126/LOC126336244/LOC126272928/LOC126281958/LOC126281532/LOC126335505/LOC126324953/LOC126297494/LOC126284002/LOC126284686/LOC126335182/LOC126272831/LOC126278485/LOC126356100/LOC126281562/LOC126272584/LOC126323251/LOC126336625/LOC126298221/LOC126271720/LOC126365941/LOC126268218/LOC126281446/LOC126284812/LOC126297871/LOC126284898",26,"all_model_coefficients__DOWN","KEGG_pathway"
"ko01200","ko01200","13/114","109/4337",0.119266055045872,4.53734105906969,6.14482071949451,4.03794789597796e-06,0.000640014741512506,0.000640014741512506,"LOC126336244/LOC126281958/LOC126281532/LOC126335505/LOC126336122/LOC126297494/LOC126335256/LOC126293368/LOC126336866/LOC126298221/LOC126365941/LOC126297871/LOC126284898",13,"all_model_coefficients__DOWN","KEGG_pathway"
"ko01120","ko01120","14/114","158/4337",0.0886075949367089,3.37097490561848,4.98776331956927,5.39489694528011e-05,0.00570060777217931,0.00570060777217931,"LOC126268126/LOC126336244/LOC126281958/LOC126281532/LOC126335505/LOC126336122/LOC126297494/LOC126323251/LOC126293368/LOC126336866/LOC126365941/LOC126281446/LOC126297871/LOC126284898",14,"all_model_coefficients__DOWN","KEGG_pathway"
"ko01130","ko01130","16/114","210/4337",0.0761904761904762,2.89857978279031,4.63348526852274,9.72016972614207e-05,0.00770323450796759,0.00770323450796759,"LOC126299078/LOC126336244/LOC126281958/LOC126281532/LOC126335505/LOC126324953/LOC126297494/LOC126278485/LOC126293368/LOC126298221/LOC126365941/LOC126268218/LOC126281446/LOC126284812/LOC126297871/LOC126284898",16,"all_model_coefficients__DOWN","KEGG_pathway"
"ko00620","ko00620","6/114","33/4337",0.181818181818182,6.9170653907496,5.60549189702856,0.000179324348777175,0.0113691637124729,0.0113691637124729,"LOC126336244/LOC126336122/LOC126323251/LOC126336866/LOC126281446/LOC126297871",6,"all_model_coefficients__DOWN","KEGG_pathway"
"ko00030","ko00030","5/114","31/4337",0.161290322580645,6.13610639501981,4.71481186204858,0.00113043322972431,0.0597245556371012,0.0597245556371012,"LOC126281958/LOC126281532/LOC126297494/LOC126284812/LOC126284898",5,"all_model_coefficients__DOWN","KEGG_pathway"
"ko05204","ko05204","9/114","107/4337",0.0841121495327103,3.19995081160846,3.78548210482586,0.00180957371325446,0.0765264558985652,0.0765264558985652,"LOC126272928/LOC126336692/LOC126336724/LOC126293679/LOC126272831/LOC126281562/LOC126336625/LOC126281404/LOC126336695",9,"all_model_coefficients__DOWN","KEGG_pathway"
"ko00980","ko00980","9/114","108/4337",0.0833333333333333,3.1703216374269,3.75235273667136,0.0019312670258313,0.0765264558985652,0.0765264558985652,"LOC126272928/LOC126336692/LOC126336724/LOC126293679/LOC126272831/LOC126281562/LOC126336625/LOC126281404/LOC126336695",9,"all_model_coefficients__DOWN","KEGG_pathway"
"ko04624","ko04624","10/207","58/4337",0.172413793103448,3.61236048642346,4.48364008649506,0.000344185855897341,0.0918384133768866,0.0918384133768866,"LOC126267545/LOC126267442/LOC126282207/LOC126355037/LOC126336325/LOC126293579/LOC126293578/LOC126298648/LOC126355041/LOC126282030",10,"all_model_coefficients__UP","KEGG_pathway"
"ko02010","ko02010","8/207","43/4337",0.186046511627907,3.89798899000112,4.27518312856352,0.000803425631529151,0.0918384133768866,0.0918384133768866,"LOC126284038/LOC126335579/LOC126278946/LOC126357744/LOC126354017/LOC126335166/LOC126281499/LOC126354018",8,"all_model_coefficients__UP","KEGG_pathway"
"ko00330","ko00330","8/207","45/4337",0.177777777777778,3.72474503488996,4.11298431936621,0.00110001800412033,0.0918384133768866,0.0918384133768866,"LOC126352958/LOC126267473/LOC126336500/LOC126284548/LOC126276148/LOC126337850/LOC126339265/LOC126335036",8,"all_model_coefficients__UP","KEGG_pathway"
"ko04341","ko04341","11/207","79/4337",0.139240506329114,2.91732403840274,3.85000255762545,0.00115884433283138,0.0918384133768866,0.0918384133768866,"LOC126278128/LOC126294949/LOC126295040/LOC126278442/LOC126295425/LOC126294955/LOC126295191/LOC126292145/LOC126294945/LOC126291991/LOC126295087",11,"all_model_coefficients__UP","KEGG_pathway"
"ko01130","ko01130","13/30","210/4337",0.0619047619047619,8.94936507936508,9.85468357076332,3.21970770640326e-10,1.02064734292983e-07,1.02064734292983e-07,"LOC126293737/LOC126352958/LOC126281265/LOC126278052/LOC126293368/LOC126324953/LOC126299364/LOC126297583/LOC126299365/LOC126266788/LOC126295405/LOC126325353/LOC126354610",13,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko01110","ko01110","15/30","355/4337",0.0422535211267606,6.10845070422535,8.38244251451002,1.85287169953554e-09,2.93680164376383e-07,2.93680164376383e-07,"LOC126275659/LOC126355485/LOC126293737/LOC126352958/LOC126281265/LOC126278052/LOC126324953/LOC126278953/LOC126299364/LOC126297583/LOC126299365/LOC126266788/LOC126354813/LOC126325353/LOC126354610",15,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00230","ko00230","10/30","141/4337",0.0709219858156028,10.2529550827423,9.32159218311011,1.65354002989969e-08,1.747240631594e-06,1.747240631594e-06,"LOC126293737/LOC126281265/LOC126324953/LOC126278953/LOC126299364/LOC126299365/LOC126266788/LOC126354813/LOC126354610/LOC126272511",10,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00670","ko00670","4/30","15/4337",0.266666666666667,38.5511111111111,12.1574885298184,2.41007410895335e-06,0.000190998373134553,0.000190998373134553,"LOC126293737/LOC126266788/LOC126325353/LOC126354610",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko01523","ko01523","4/30","34/4337",0.117647058823529,17.0078431372549,7.81995823667182,7.47299561822447e-05,0.00395409089994076,0.00395409089994076,"LOC126293737/LOC126266788/LOC126325353/LOC126354610",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko01120","ko01120","7/30","158/4337",0.0443037974683544,6.4048523206751,5.77555891271229,7.48408372228535e-05,0.00395409089994076,0.00395409089994076,"LOC126278052/LOC126293368/LOC126278953/LOC126297583/LOC126295405/LOC126325353/LOC126272511",7,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00562","ko00562","4/30","52/4337",0.0769230769230769,11.1205128205128,6.12698202606855,0.000400069783605907,0.0166840176730372,0.0166840176730372,"LOC126277895/LOC126277897/LOC126277896/LOC126277892",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00680","ko00680","3/30","22/4337",0.136363636363636,19.7136363636364,7.34339610482294,0.000421047764619235,0.0166840176730372,0.0166840176730372,"LOC126293368/LOC126295405/LOC126325353",3,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00053","ko00053","4/30","65/4337",0.0615384615384615,8.89641025641026,5.35289332305586,0.000939898158362973,0.033105301800118,0.033105301800118,"LOC126277895/LOC126277897/LOC126277896/LOC126277892",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko01230","ko01230","4/30","67/4337",0.0597014925373134,8.63084577114428,5.25307943514163,0.0010538836505787,0.0334081117233447,0.0334081117233447,"LOC126293368/LOC126295405/LOC126325353/LOC126269845",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00260","ko00260","3/30","37/4337",0.0810810810810811,11.7216216216216,5.46568928157329,0.00198075395331091,0.0570817275635962,0.0570817275635962,"LOC126293368/LOC126295405/LOC126325353",3,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko01130","ko01130","8/16","210/4337",0.0380952380952381,10.3261904761905,8.42964312831555,2.43789176289319e-07,7.72811688837142e-05,7.72811688837142e-05,"LOC126352958/LOC126281265/LOC126278052/LOC126295405/LOC126325353/LOC126299365/LOC126293368/LOC126354610",8,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko00680","ko00680","3/16","22/4337",0.136363636363636,36.9630681818182,10.2894028662648,6.08138459771e-05,0.00870348553795311,0.00870348553795311,"LOC126295405/LOC126325353/LOC126293368",3,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko01230","ko01230","4/16","67/4337",0.0597014925373134,16.1828358208955,7.62059452865849,8.23673710216383e-05,0.00870348553795311,0.00870348553795311,"LOC126269845/LOC126295405/LOC126325353/LOC126293368",4,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko01120","ko01120","5/16","158/4337",0.0316455696202532,8.57792721518987,5.90412144950104,0.000189956582788653,0.0150540591860007,0.0150540591860007,"LOC126278052/LOC126272511/LOC126295405/LOC126325353/LOC126293368",5,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko00260","ko00260","3/16","37/4337",0.0810810810810811,21.9780405405405,7.7972965094198,0.000296632502017303,0.018806500627897,0.018806500627897,"LOC126295405/LOC126325353/LOC126293368",3,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko00562","ko00562","3/16","52/4337",0.0576923076923077,15.6382211538462,6.46140640437219,0.00081564183624454,0.0430930770149199,0.0430930770149199,"LOC126277892/LOC126277894/LOC126277897",3,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko01110","ko01110","6/16","355/4337",0.0169014084507042,4.58133802816901,4.28470925787323,0.00113769111614824,0.0496263698026308,0.0496263698026308,"LOC126352958/LOC126281265/LOC126278052/LOC126325353/LOC126299365/LOC126354610",6,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko00670","ko00670","2/16","15/4337",0.133333333333333,36.1416666666667,8.29541462808577,0.00130304772732983,0.0496263698026308,0.0496263698026308,"LOC126325353/LOC126354610",2,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
