"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes"
"ko01130","Biosynthesis of antibiotics","43/275","56/560",0.767857142857143,1.56363636363636,4.36342555164468,8.17662844740529e-06,0.00157808929034922,0.00157808929034922,"LOC126293404/LOC126352958/LOC126299078/LOC126284811/LOC126354610/LOC126278485/LOC126266788/LOC126329483/LOC126325353/LOC126298865/LOC126278697/LOC126281672/LOC126336244/LOC126335505/LOC126293737/LOC126334596/LOC126291591/LOC126299542/LOC126266840/LOC126278052/LOC126281265/LOC126354574/LOC126284898/LOC126336251/LOC126293368/LOC126295405/LOC126365941/LOC126299364/LOC126268218/LOC126272037/LOC126281954/LOC126350022/LOC126284812/LOC126298104/LOC126297871/LOC126281958/LOC126297494/LOC126281532/LOC126299365/LOC126349195/LOC126281446/LOC126324953/LOC126267350",43,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01120","Microbial metabolism in diverse environments","33/275","42/560",0.785714285714286,1.6,3.96790107938919,4.86184637146661e-05,0.00469168174846528,0.00469168174846528,"LOC126355949/LOC126272888/LOC126325353/LOC126336866/LOC126272511/LOC126336244/LOC126335505/LOC126334596/LOC126334891/LOC126299542/LOC126266840/LOC126278052/LOC126354574/LOC126266827/LOC126284898/LOC126336251/LOC126293368/LOC126295405/LOC126355885/LOC126323251/LOC126365941/LOC126268126/LOC126266828/LOC126272037/LOC126336122/LOC126281954/LOC126350022/LOC126297871/LOC126281958/LOC126297494/LOC126281532/LOC126349195/LOC126281446",33,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01200","Carbon metabolism","22/275","27/560",0.814814814814815,1.65925925925926,3.44607191664674,0.000418172375627079,0.0221037267696355,0.0221037267696355,"LOC126293404/LOC126325353/LOC126336866/LOC126335256/LOC126336244/LOC126335505/LOC126334596/LOC126299542/LOC126284898/LOC126336251/LOC126293368/LOC126295405/LOC126365941/LOC126272037/LOC126336122/LOC126281954/LOC126297871/LOC126281958/LOC126297494/LOC126281532/LOC126349195/LOC126267350",22,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01100","Metabolic pathways","117/275","200/560",0.585,1.19127272727273,3.31105670578883,0.000617751827308323,0.0221037267696355,0.0221037267696355,"LOC126355818/LOC126335182/LOC126293404/LOC126352958/LOC126297442/LOC126299078/LOC126284573/LOC126281399/LOC126336628/LOC126336692/LOC126284811/LOC126354610/LOC126297511/LOC126278485/LOC126271720/LOC126292317/LOC126323656/LOC126266788/LOC126329483/LOC126281562/LOC126299071/LOC126325353/LOC126334561/LOC126336866/LOC126356100/LOC126272511/LOC126365911/LOC126335256/LOC126278697/LOC126281672/LOC126335010/LOC126336244/LOC126335505/LOC126293737/LOC126336316/LOC126272393/LOC126334596/LOC126341237/LOC126272831/LOC126334891/LOC126281949/LOC126267535/LOC126266596/LOC126291591/LOC126299542/LOC126266840/LOC126285378/LOC126354225/LOC126278052/LOC126281265/LOC126354574/LOC126272584/LOC126298779/LOC126284898/LOC126336251/LOC126293368/LOC126272926/LOC126281438/LOC126283957/LOC126281164/LOC126295405/LOC126355885/LOC126323251/LOC126365941/LOC126335258/LOC126271923/LOC126299364/LOC126268218/LOC126268126/LOC126358586/LOC126277880/LOC126284808/LOC126266657/LOC126272037/LOC126331446/LOC126336625/LOC126336695/LOC126336122/LOC126295125/LOC126335481/LOC126278567/LOC126281954/LOC126350022/LOC126278249/LOC126267222/LOC126284812/LOC126335184/LOC126277907/LOC126354727/LOC126359832/LOC126298104/LOC126266939/LOC126272931/LOC126269845/LOC126279052/LOC126299043/LOC126297871/LOC126335523/LOC126281958/LOC126297494/LOC126281532/LOC126336714/LOC126299365/LOC126349195/LOC126299493/LOC126281446/LOC126292034/LOC126272928/LOC126356371/LOC126357545/LOC126324953/LOC126281974/LOC126283960/LOC126284296/LOC126285375/LOC126267350/LOC126275659",117,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00620","Pyruvate metabolism","10/275","10/560",1,2.03636363636364,3.24549274232679,0.000749281928909822,0.0221037267696355,0.0221037267696355,"LOC126336866/LOC126336244/LOC126266840/LOC126285378/LOC126278052/LOC126323251/LOC126336122/LOC126350022/LOC126297871/LOC126281446",10,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00040","Pentose and glucuronate interconversions","19/275","23/560",0.826086956521739,1.68221343873518,3.27904114530081,0.000795475339930549,0.0221037267696355,0.0221037267696355,"LOC126281399/LOC126336628/LOC126281562/LOC126341237/LOC126272831/LOC126291591/LOC126272926/LOC126281438/LOC126283957/LOC126266657/LOC126336625/LOC126278567/LOC126266939/LOC126335523/LOC126272928/LOC126357545/LOC126281974/LOC126283960/LOC126281694",19,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.645161290322581,1.31378299120235,3.25208773530293,0.000801689571955691,0.0221037267696355,0.0221037267696355,"LOC126335182/LOC126293404/LOC126352958/LOC126336628/LOC126284811/LOC126354610/LOC126278485/LOC126271720/LOC126266788/LOC126329483/LOC126281562/LOC126325353/LOC126298865/LOC126356100/LOC126278697/LOC126335010/LOC126336244/LOC126335505/LOC126293737/LOC126334596/LOC126341237/LOC126272831/LOC126334891/LOC126299542/LOC126266840/LOC126285378/LOC126278052/LOC126281265/LOC126272584/LOC126298779/LOC126284898/LOC126336251/LOC126272926/LOC126323251/LOC126365941/LOC126299364/LOC126268218/LOC126268126/LOC126272037/LOC126336625/LOC126281954/LOC126350022/LOC126284812/LOC126335184/LOC126354727/LOC126298104/LOC126266939/LOC126297871/LOC126281958/LOC126297494/LOC126281532/LOC126299365/LOC126349195/LOC126299493/LOC126281446/LOC126272928/LOC126324953/LOC126284002/LOC126267350/LOC126275659",60,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.777777777777778,1.58383838383838,3.05183284140217,0.0017943735109334,0.038479343067794,0.038479343067794,"LOC126336628/LOC126336692/LOC126281562/LOC126343748/LOC126341237/LOC126272831/LOC126336724/LOC126331335/LOC126272926/LOC126293679/LOC126282396/LOC126336625/LOC126336695/LOC126343702/LOC126281954/LOC126336888/LOC126266939/LOC126272928/LOC126336713/LOC126281404/LOC126281694",21,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.777777777777778,1.58383838383838,3.05183284140217,0.0017943735109334,0.038479343067794,0.038479343067794,"LOC126336628/LOC126336692/LOC126272888/LOC126281562/LOC126335010/LOC126341237/LOC126272831/LOC126336724/LOC126266827/LOC126331335/LOC126272926/LOC126282396/LOC126266828/LOC126336625/LOC126336695/LOC126281954/LOC126336888/LOC126266939/LOC126272928/LOC126336713/LOC126281404",21,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko05204","Chemical carcinogenesis - DNA adducts","20/275","26/560",0.769230769230769,1.56643356643357,2.90278484973951,0.00296549369274309,0.0476383810299989,0.0476383810299989,"LOC126336628/LOC126336692/LOC126281562/LOC126343748/LOC126341237/LOC126272831/LOC126336724/LOC126331335/LOC126272926/LOC126293679/LOC126282396/LOC126336625/LOC126336695/LOC126343702/LOC126281954/LOC126336888/LOC126266939/LOC126272928/LOC126336713/LOC126281404",20,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",1,2.03636363636364,2.89759338604126,0.00320880286730563,0.0476383810299989,0.0476383810299989,"LOC126293404/LOC126325353/LOC126336244/LOC126334596/LOC126267535/LOC126323251/LOC126365941/LOC126267350",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00670","One carbon pool by folate","8/275","8/560",1,2.03636363636364,2.89759338604126,0.00320880286730563,0.0476383810299989,0.0476383810299989,"LOC126293404/LOC126354610/LOC126297511/LOC126266788/LOC126325353/LOC126293737/LOC126323251/LOC126267222",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko03030","DNA replication","8/275","8/560",1,2.03636363636364,2.89759338604126,0.00320880286730563,0.0476383810299989,0.0476383810299989,"LOC126356254/LOC126336750/LOC126281396/LOC126335481/LOC126359832/LOC126284030/LOC126293483/LOC126284296",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00010","Glycolysis / Gluconeogenesis","9/275","10/560",0.9,1.83272727272727,2.60778188769416,0.00877730259580078,0.105876212561847,0.105876212561847,"LOC126266840/LOC126278052/LOC126284898/LOC126358586/LOC126281954/LOC126350022/LOC126297871/LOC126281958/LOC126281446",9,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00051","Fructose and mannose metabolism","9/275","10/560",0.9,1.83272727272727,2.60778188769416,0.00877730259580078,0.105876212561847,0.105876212561847,"LOC126355949/LOC126281399/LOC126284898/LOC126281438/LOC126283957/LOC126281958/LOC126357545/LOC126281974/LOC126283960",9,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00280","Valine, leucine and isoleucine degradation","9/275","10/560",0.9,1.83272727272727,2.60778188769416,0.00877730259580078,0.105876212561847,0.105876212561847,"LOC126335256/LOC126336244/LOC126266840/LOC126336251/LOC126350022/LOC126354727/LOC126299549/LOC126281446/LOC126275659",9,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04110","Cell cycle","14/275","18/560",0.777777777777778,1.58383838383838,2.47103600777823,0.0116132657907645,0.131844723389268,0.131844723389268,"LOC126284310/LOC126281636/LOC126272743/LOC126284276/LOC126266967/LOC126282371/LOC126354268/LOC126356254/LOC126336750/LOC126279072/LOC126279111/LOC126326589/LOC126284030/LOC126293483",14,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00710","Carbon fixation by Calvin cycle","6/275","6/560",1,2.03636363636364,2.5048558027787,0.0136361214008973,0.146209523909621,0.146209523909621,"LOC126336866/LOC126299542/LOC126284898/LOC126272037/LOC126336122/LOC126281958",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00030","Pentose phosphate pathway","9/275","11/560",0.818181818181818,1.66611570247934,2.18982627639906,0.0274315033454129,0.270487619232798,0.270487619232798,"LOC126284811/LOC126329483/LOC126299542/LOC126284898/LOC126284812/LOC126281958/LOC126297494/LOC126281532/LOC126267019",9,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00340","Histidine metabolism","5/275","5/560",1,2.03636363636364,2.28454910631499,0.0280298051018444,0.270487619232798,0.270487619232798,"LOC126335010/LOC126272393/LOC126266840/LOC126350022/LOC126281446",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00071","Fatty acid degradation","7/275","8/560",0.875,1.78181818181818,2.18590378245218,0.030507573529458,0.280379128151685,0.280379128151685,"LOC126336244/LOC126266840/LOC126336251/LOC126281954/LOC126350022/LOC126281446/LOC126275659",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00561","Glycerolipid metabolism","10/275","13/560",0.769230769230769,1.56643356643357,2.02804139490367,0.0384979974272973,0.310105826507315,0.310105826507315,"LOC126323656/LOC126356100/LOC126266840/LOC126272584/LOC126298779/LOC126283957/LOC126350022/LOC126281446/LOC126357545/LOC126283960",10,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00790","Folate biosynthesis","10/275","13/560",0.769230769230769,1.56643356643357,2.02804139490367,0.0384979974272973,0.310105826507315,0.310105826507315,"LOC126297511/LOC126365911/LOC126283957/LOC126331446/LOC126360985/LOC126269845/LOC126357545/LOC126283960/LOC126284296/LOC126285375",10,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00260","Glycine, serine and threonine metabolism","13/275","18/560",0.722222222222222,1.47070707070707,1.99221934191117,0.0385623825708578,0.310105826507315,0.310105826507315,"LOC126293404/LOC126329483/LOC126325353/LOC126281672/LOC126335010/LOC126266840/LOC126293368/LOC126295405/LOC126323251/LOC126350022/LOC126354727/LOC126365930/LOC126267350",13,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00053","Ascorbate and aldarate metabolism","14/275","20/560",0.7,1.42545454545455,1.90160848560788,0.0459909086669409,0.337418031576575,0.337418031576575,"LOC126336628/LOC126277893/LOC126281562/LOC126341237/LOC126272831/LOC126266840/LOC126272926/LOC126266657/LOC126336625/LOC126277892/LOC126350022/LOC126266939/LOC126281446/LOC126272928",14,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00981","Insect hormone biosynthesis","8/275","10/560",0.8,1.62909090909091,1.97007103306153,0.0472035588215934,0.337418031576575,0.337418031576575,"LOC126299150/LOC126305900/LOC126343748/LOC126293679/LOC126268026/LOC126320178/LOC126343702/LOC126281446",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01524","Platinum drug resistance","8/275","10/560",0.8,1.62909090909091,1.97007103306153,0.0472035588215934,0.337418031576575,0.337418031576575,"LOC126299541/LOC126336724/LOC126331335/LOC126282396/LOC126336888/LOC126278346/LOC126336713/LOC126281404",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00020","Citrate cycle (TCA cycle)","6/275","7/560",0.857142857142857,1.74545454545455,1.94785866856086,0.0557259546058329,0.358503641297525,0.358503641297525,"LOC126335505/LOC126334596/LOC126278052/LOC126365941/LOC126297871/LOC126349195",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00680","Methane metabolism","6/275","7/560",0.857142857142857,1.74545454545455,1.94785866856086,0.0557259546058329,0.358503641297525,0.358503641297525,"LOC126325353/LOC126284898/LOC126293368/LOC126295405/LOC126281954/LOC126281958",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04914","Progesterone-mediated oocyte maturation","6/275","7/560",0.857142857142857,1.74545454545455,1.94785866856086,0.0557259546058329,0.358503641297525,0.358503641297525,"LOC126281636/LOC126272743/LOC126284276/LOC126282371/LOC126299541/LOC126279072",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00830","Retinol metabolism","9/275","12/560",0.75,1.52727272727273,1.81211382223422,0.0626898682109516,0.378098267647302,0.378098267647302,"LOC126336628/LOC126281562/LOC126341237/LOC126272831/LOC126272926/LOC126336625/LOC126281954/LOC126266939/LOC126272928",9,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04111","Cell cycle - yeast","9/275","12/560",0.75,1.52727272727273,1.81211382223422,0.0626898682109516,0.378098267647302,0.378098267647302,"LOC126284276/LOC126266967/LOC126354268/LOC126356254/LOC126336750/LOC126272289/LOC126326589/LOC126293483/LOC126355331",9,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00983","Drug metabolism - other enzymes","17/275","26/560",0.653846153846154,1.33146853146853,1.69866668984756,0.0663798740581485,0.388221687673414,0.388221687673414,"LOC126284573/LOC126336628/LOC126292317/LOC126281562/LOC126341237/LOC126272831/LOC126336724/LOC126331335/LOC126272926/LOC126282396/LOC126277880/LOC126336625/LOC126336888/LOC126266939/LOC126272928/LOC126336713/LOC126281404",17,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00380","Tryptophan metabolism","7/275","9/560",0.777777777777778,1.58383838383838,1.73295753193159,0.0796651424392033,0.439296356879036,0.439296356879036,"LOC126335010/LOC126336244/LOC126267535/LOC126266840/LOC126336251/LOC126350022/LOC126281446",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04114","Oocyte meiosis","7/275","9/560",0.777777777777778,1.58383838383838,1.73295753193159,0.0796651424392033,0.439296356879036,0.439296356879036,"LOC126272743/LOC126284276/LOC126282371/LOC126354268/LOC126270526/LOC126353858/LOC126279072",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00230","Purine metabolism","15/275","23/560",0.652173913043478,1.32806324110672,1.57682743371939,0.0856552097707901,0.459207096826736,0.459207096826736,"LOC126335182/LOC126354610/LOC126266788/LOC126298865/LOC126272511/LOC126293737/LOC126281265/LOC126267230/LOC126299364/LOC126277880/LOC126335481/LOC126335184/LOC126359832/LOC126299365/LOC126324953",15,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00140","Steroid hormone biosynthesis","8/275","11/560",0.727272727272727,1.48099173553719,1.58123932117153,0.0999290400914084,0.470723345269999,0.470723345269999,"LOC126336628/LOC126281562/LOC126341237/LOC126272831/LOC126272926/LOC126336625/LOC126266939/LOC126272928",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04068","FoxO signaling pathway","8/275","11/560",0.727272727272727,1.48099173553719,1.58123932117153,0.0999290400914084,0.470723345269999,0.470723345269999,"LOC126272743/LOC126299541/LOC126278052/LOC126334959/LOC126279072/LOC126279111/LOC126298299/LOC126278501",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00360","Phenylalanine metabolism","5/275","6/560",0.833333333333333,1.6969696969697,1.68455214806755,0.0999982236065801,0.470723345269999,0.470723345269999,"LOC126335010/LOC126272037/LOC126283954/LOC126269845/LOC126336714",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01210","2-Oxocarboxylic acid metabolism","5/275","6/560",0.833333333333333,1.6969696969697,1.68455214806755,0.0999982236065801,0.470723345269999,0.470723345269999,"LOC126335505/LOC126334596/LOC126365941/LOC126272037/LOC126298104",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04113","Meiosis - yeast","5/275","6/560",0.833333333333333,1.6969696969697,1.68455214806755,0.0999982236065801,0.470723345269999,0.470723345269999,"LOC126284276/LOC126354268/LOC126356254/LOC126336750/LOC126293483",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00480","Glutathione metabolism","14/275","22/560",0.636363636363636,1.29586776859504,1.38952920688035,0.120179879607118,0.552255161051757,0.552255161051758,"LOC126336692/LOC126278485/LOC126278697/LOC126335505/LOC126336724/LOC126331335/LOC126282396/LOC126277880/LOC126284808/LOC126336695/LOC126336888/LOC126297494/LOC126336713/LOC126281404",14,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00250","Alanine, aspartate and glutamate metabolism","6/275","8/560",0.75,1.52727272727273,1.4742141788631,0.131381097834958,0.578243838315374,0.578243838315374,"LOC126299364/LOC126268126/LOC126272037/LOC126354727/LOC126299043/LOC126324953",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00860","Porphyrin metabolism","10/275","15/560",0.666666666666667,1.35757575757576,1.37773365270736,0.13182761080765,0.578243838315374,0.578243838315374,"LOC126336628/LOC126271720/LOC126281562/LOC126341237/LOC126272831/LOC126334891/LOC126272926/LOC126336625/LOC126266939/LOC126272928",10,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00310","Lysine degradation","7/275","10/560",0.7,1.42545454545455,1.33236017842889,0.15540883754696,0.65277108407627,0.65277108407627,"LOC126298275/LOC126336244/LOC126266840/LOC126336251/LOC126350022/LOC126349195/LOC126281446",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00330","Arginine and proline metabolism","12/275","19/560",0.631578947368421,1.28612440191388,1.24532551606402,0.155582745427505,0.65277108407627,0.65277108407627,"LOC126352958/LOC126278485/LOC126278697/LOC126281672/LOC126335010/LOC126266840/LOC126284808/LOC126272037/LOC126350022/LOC126278249/LOC126299043/LOC126281446",12,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00410","beta-Alanine metabolism","8/275","12/560",0.666666666666667,1.35757575757576,1.22890477599792,0.174407383852322,0.663840535733777,0.663840535733777,"LOC126292317/LOC126335256/LOC126266840/LOC126336251/LOC126268126/LOC126284808/LOC126350022/LOC126281446",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00650","Butanoate metabolism","4/275","5/560",0.8,1.62909090909091,1.38676138734208,0.175419001670583,0.663840535733777,0.663840535733777,"LOC126336244/LOC126336251/LOC126268126/LOC126299549",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00720","Other carbon fixation pathways","4/275","5/560",0.8,1.62909090909091,1.38676138734208,0.175419001670583,0.663840535733777,0.663840535733777,"LOC126336244/LOC126335505/LOC126334596/LOC126365941",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04530","Tight junction","4/275","5/560",0.8,1.62909090909091,1.38676138734208,0.175419001670583,0.663840535733777,0.663840535733777,"LOC126354218/LOC126267179/LOC126356108/LOC126284030",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04540","Gap junction","4/275","5/560",0.8,1.62909090909091,1.38676138734208,0.175419001670583,0.663840535733777,0.663840535733777,"LOC126355586/LOC126282371/LOC126267179/LOC126267042",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01523","Antifolate resistance","6/275","9/560",0.666666666666667,1.35757575757576,1.06136153339755,0.234813008626467,0.871517512786694,0.871517512786694,"LOC126298974/LOC126354610/LOC126297511/LOC126266788/LOC126325353/LOC126293737",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01212","Fatty acid metabolism","7/275","11/560",0.636363636363636,1.29586776859504,0.972652365944001,0.252498483094175,0.886040131585015,0.886040131585015,"LOC126334918/LOC126336244/LOC126285378/LOC126336251/LOC126356371/LOC126284002/LOC126275659",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04152","AMPK signaling pathway","7/275","11/560",0.636363636363636,1.29586776859504,0.972652365944001,0.252498483094175,0.886040131585015,0.886040131585015,"LOC126281636/LOC126334918/LOC126299541/LOC126285378/LOC126278052/LOC126281958/LOC126356371",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04218","Cellular senescence","7/275","11/560",0.636363636363636,1.29586776859504,0.972652365944001,0.252498483094175,0.886040131585015,0.886040131585015,"LOC126281636/LOC126272743/LOC126282371/LOC126299541/LOC126353858/LOC126279072/LOC126326589",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00240","Pyrimidine metabolism","8/275","13/560",0.615384615384615,1.25314685314685,0.906359240685342,0.266064674057358,0.91697289451911,0.91697289451911,"LOC126335182/LOC126284573/LOC126292317/LOC126337076/LOC126277880/LOC126335481/LOC126335184/LOC126359832",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko05418","Fluid shear stress and atherosclerosis","10/275","17/560",0.588235294117647,1.19786096256684,0.813082257453621,0.285548878647872,0.966858483842794,0.966858483842794,"LOC126356132/LOC126299541/LOC126336724/LOC126331335/LOC126353858/LOC126282396/LOC126298299/LOC126336888/LOC126336713/LOC126281404",10,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko01230","Biosynthesis of amino acids","12/275","21/560",0.571428571428571,1.16363636363636,0.750144458839891,0.298846147033105,0.99443631685154,0.99443631685154,"LOC126325353/LOC126335505/LOC126334596/LOC126299542/LOC126284898/LOC126293368/LOC126295405/LOC126365941/LOC126272037/LOC126298104/LOC126269845/LOC126281532",12,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00511","Other glycan degradation","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126336948/LOC126336962/LOC126272931/LOC126292034",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00640","Propanoate metabolism","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126335256/LOC126336244/LOC126285378/LOC126336251",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04115","p53 signaling pathway","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126272743/LOC126282371/LOC126279072/LOC126326589",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04213","Longevity regulating pathway - multiple species","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126299541/LOC126334959/LOC126266662/LOC126334929",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko05161","Hepatitis B","4/275","6/560",0.666666666666667,1.35757575757576,0.864248493356395,0.32626055779859,0.999496629446475,0.999496629446475,"LOC126281636/LOC126299541/LOC126278346/LOC126284030",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00350","Tyrosine metabolism","5/275","8/560",0.625,1.27272727272727,0.762524575274015,0.342841893230931,1,1,"LOC126335010/LOC126272037/LOC126283954/LOC126281954/LOC126336714",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko05169","Epstein-Barr virus infection","5/275","8/560",0.625,1.27272727272727,0.762524575274015,0.342841893230931,1,1,"LOC126281636/LOC126282371/LOC126299541/LOC126279111/LOC126266662",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko05203","Viral carcinogenesis","5/275","8/560",0.625,1.27272727272727,0.762524575274015,0.342841893230931,1,1,"LOC126281636/LOC126282371/LOC126299541/LOC126355257/LOC126279111",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00052","Galactose metabolism","6/275","10/560",0.6,1.22181818181818,0.69464932379626,0.353919265245727,1,1,"LOC126299071/LOC126291591/LOC126283957/LOC126277907/LOC126357545/LOC126283960",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko05225","Hepatocellular carcinoma","8/275","14/560",0.571428571428571,1.16363636363636,0.608551500063606,0.36771992583869,1,1,"LOC126299541/LOC126336724/LOC126335021/LOC126331335/LOC126282396/LOC126336888/LOC126336713/LOC126281404",8,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko05166","Human T-cell leukemia virus 1 infection","9/275","16/560",0.5625,1.14545454545455,0.579345529147149,0.372247217649801,1,1,"LOC126272743/LOC126284276/LOC126266967/LOC126299541/LOC126335021/LOC126279072/LOC126326589/LOC126359832/LOC126284030",9,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko00520","Amino sugar and nucleotide sugar metabolism","7/275","13/560",0.538461538461538,1.0965034965035,0.34551816357618,0.473547594670749,1,1,"LOC126299078/LOC126299071/LOC126291591/LOC126266657/LOC126277907/LOC126272931/LOC126267263",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
"ko04072","Phospholipase D signaling pathway","4/275","7/560",0.571428571428571,1.16363636363636,0.427578732123117,0.480369440052114,1,1,"LOC126299541/LOC126272584/LOC126298779/LOC126267042",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Branch 1",918
